id,name,name_ar,class,postal_code,postal_code_old,address,commune_code,commune_fr,commune_ar,wilaya_code,wilaya_fr,wilaya_ar,lat,lng
274,EL ASSAFIA,العسافية,R4,03014,,EL-ASSAFIA,0320,EL ASSAFIA,العسافية,03,LAGHOUAT,الاغواط,33.8236772,2.9869307
1884,LAGHOUAT ESSADIKIA,الاغواط - الصاديقية,R2,03015,,CITE-ESSADIKIA,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.794689,2.8767241
1585,LAGHOUAT CITE NORD,الاغواط - حي - الشمالي,R2,03016,,CITE-NORD,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.8118462,2.856851
1078,LAGHOUAT 1ER NOV,الاغواط -اول نوفمبر,R3,03017,,CITE 1ER NOV.,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.7862043,2.8517302
294,LAGHOUAT EMIR ABDELKADER,الاغواط - امير-ع - ق - ر,R1,03018,,ELGHARBIA,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.8032105,2.8796317
504,SIDI MAKHLOUF,سيدي - مخلوف,R3,03019,,SIDI-MAKHLOUF,0304,SIDI MAKHLOUF,سيدي مخلوف,03,LAGHOUAT,الاغواط,34.1316445,3.0147638
1598,AFLOU HAI EL GAADA,افلو - حي - القعدة,R3,03020,,AFLOU-HAY-EL-GAADA,0319,AFLOU,أفلو,03,LAGHOUAT,الاغواط,34.1025583,2.1047667
1906,AFLOU MED BOUDIAF,افلو - ح - محمد - بوضياف,R3,03021,,AFLOU-HAI-MED-BOUDIAF,0319,AFLOU,أفلو,03,LAGHOUAT,الاغواط,34.1170267,2.1097717
311,HASSI DELAA,حاسي - الدلاعة,R3,03022,,HASSI-DALAA,0305,HASSI DELAA,حاسى دلاعة,03,LAGHOUAT,الاغواط,33.4171825,3.5517912
518,EL GUICHA,الغيشة,R3,03023,,EL-GHICHA,0314,EL GHICHA,الغيشة,03,LAGHOUAT,الاغواط,33.9317372,2.1423903
1099,SIDI BOUZID,سيدي - بوزيد,R4,03024,,SIDI-BOUZID,0324,SIDI BOUZID,سيدي بوزيد,03,LAGHOUAT,الاغواط,34.346055,2.2659133
527,GUELTAT SIDI SAAD,قلتة - سيدي - سعد,R3,03025,,GUELTAT-SIDI-SAAD,0310,GUELTAT SIDI SAAD,قتلة سيدي سعيد,03,LAGHOUAT,الاغواط,34.2980018,1.945144
741,TAOUIALA,تاويالة,R4,03026,,TAOUIALA,0317,TAOUIALA,تاويالة,03,LAGHOUAT,الاغواط,33.8684167,1.8571
1293,OUED MORRA,واد - مرة,R3,03027,,OUED-MOURRA,0321,OUED MORRA,واد مورة,03,LAGHOUAT,الاغواط,34.1699958,2.3280495
328,AIN SIDI ALI,عين - سيدي - علي,R4,03028,,AIN-SIDI-ALI,0311,AIN SIDI ALI,عين سيدي على,03,LAGHOUAT,الاغواط,34.1565033,1.54606
2048,AIN SKHOUNA,عين - السخونة,R4,03030,,AIN-SKHOUNA,0324,SIDI BOUZID,سيدي بوزيد,03,LAGHOUAT,الاغواط,34.2416783,2.216655
2181,CHEKALA,الشكالة,R4,03031,,CHEKKALA,0324,SIDI BOUZID,سيدي بوزيد,03,LAGHOUAT,الاغواط,34.29115,2.2299833
1483,BORDJ SENOUCI,برج - السنوسي,R4,03032,,BORDJ-SENOUCI,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.8252979,2.8974306
1125,BENACER BENCHOHRA,بن - ناصر - بن شهرة,R4,03033,,BENACER-BENCHOHRA,0303,BENACER BEN CHOHRA,بن ناصر بن شهرة,03,LAGHOUAT,الاغواط,33.7544521,2.998791
1309,SEBGAG,سبقاق,R4,03034,,SEBGAG,0316,SEBGAG,سبقاق,03,LAGHOUAT,الاغواط,34.0282336,1.9319522
1491,TERKELLAL,ترقلل,R4,03035,,TERGHALEL,0314,EL GHICHA,الغيشة,03,LAGHOUAT,الاغواط,33.8226219,1.9625984
772,LAGHOUAT DJAMIA,الاغواط - الجامعة,R4,03036,,UNIVERSITE LAGHOUAT,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.8005239,2.8501005
1786,ANFOUS,انفوس,R4,03037,,ANFOUS,0314,EL GHICHA,الغيشة,03,LAGHOUAT,الاغواط,33.9734676,2.1200086
1145,HADJ MECHRI,حاج - المشري,R4,03038,,HADJ-MECHERI,0315,HADJ MECHERI,حاج مشري,03,LAGHOUAT,الاغواط,33.9583942,1.6024224
368,EL HOUITA,الحويطة,R4,03040,,EL-HOUITA,0323,EL HOUITA,الحويطة,03,LAGHOUAT,الاغواط,33.6435863,2.4409792
1503,OUED MZI,واد - مزي,R4,03041,,OUED-M'ZI,0322,OUED M'ZI,واد مزي,03,LAGHOUAT,الاغواط,33.9203684,2.435755
1157,LALMAYA,للماية,R4,03042,,LALMAYA,0318,TADJROUNA,تاجرونة,03,LAGHOUAT,الاغواط,33.4240621,1.9982044
973,OUED TOUIL,واد - الطويل,R4,03043,,OUED-TOUIL,0310,GUELTAT SIDI SAAD,قتلة سيدي سعيد,03,LAGHOUAT,الاغواط,34.2485467,1.86141
790,HESSIAN DHIB,حسيان - الذيب,R4,03044,,HASSIANE-DHIB,0310,GUELTAT SIDI SAAD,قتلة سيدي سعيد,03,LAGHOUAT,الاغواط,34.4681655,1.8262545
981,BOUZBAIER,بوزبير,R4,03046,,BOUZBAEIR,0306,HASSI R'MEL,حاسي الرمل,03,LAGHOUAT,الاغواط,33.0694251,3.4834915
2321,AFLOU ZAOUI SAID,افلو زاوي سعيد,R3,03047,,AFLOU-ZAOUI-SAID,0319,AFLOU,أفلو,03,LAGHOUAT,الاغواط,34.1115165,2.107047
2210,LAGHOUAT POLE 1,الاغواط - قطب ج 1,R4,03049,,UNIVERSITE POLE 1 LAGHOUAT,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.7961699,2.8468438
3202,AFLOU UNIVERSITE,افلو الجامعة,R4,03050,,AFLOU-UNIVERSITE,0319,AFLOU,أفلو,03,LAGHOUAT,الاغواط,34.10825,2.0707167
3201,LAGHOUAT EL WIAM,الاغواط الوئام,R2,03052,,CITE EL WIAM,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.7875056,2.8423192
3292,AFLOU 1ER MAI,افلو 1 ماي,R3,03053,,AFLOU 1ER MAI,0319,AFLOU,أفلو,03,LAGHOUAT,الاغواط,34.1141337,2.0930553
3753,LAGHOUAT POLE 2,الاغواط قطب ج 2,R4,03054,,UNIVERSITE POLE 2 LAGHOUAT,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.7755525,2.8260221
3913,LAGHOUAT ETABLISSEMENT POSTAL ITINERANT 1,الأغواط-المكتب-البريدي-المتنقل- 1,R4,03055,,LAGHOUAT,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.814832,2.8685007
3912,LAGHOUAT DHALAA,الأغواط-الضلعة,R4,03056,,RUE DHALAA,0301,LAGHOUAT,الأغواط,03,LAGHOUAT,الاغواط,33.807438,2.8861763
3924,EL HADJEB,الحاجب,R4,03057,,EL-HADJEUB RN23 VERS AFLOU,0308,TADJEMOUT,تاجموت,03,LAGHOUAT,الاغواط,33.9434687,2.6206372
4,OUM EL BOUAGHI RP,ام البواقي-م ر,CE,04000,,BD HOUARI BOUMEDIENE,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.8689583,7.110575
51,OEB AIN BEIDA,عين البيضاء,HC,04001,,BD MOHAMED KHEMISTI,0402,AIN BEIDA,عين البيضاء,04,OUM EL BOUAGHI,أم البواقي,35.7955489,7.3935655
86,AIN MLILA,عين مليلة,HC,04002,,CITE BRAKNIA 750 LOGTS BOUKETANA ALI,0403,AIN M'LILA,عين مليلة,04,OUM EL BOUAGHI,أم البواقي,36.0416138,6.5737103
1569,OEB HOUARI BOUMEDIENE,ام -البواقي-ه-ب,R1,04003,,rue 1er novembre 1954,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.8754725,7.1175506
2461,MESKIANA,مسكيانة,R1,04004,,RUE DU 1ER NOVEMBRE,0424,MESKIANA,مسكيانة,04,OUM EL BOUAGHI,أم البواقي,35.6333796,7.6667949
645,AIN FAKROUN,عين- فكرون,R2,04005,,AIN EL BORDJ,0425,AIN FAKROUN,عين فكرون,04,OUM EL BOUAGHI,أم البواقي,35.9750332,6.8741169
848,AIN KERCHA,عين - كرشة,R1,04006,,RUE DRAGA MAOUCHE ,0412,AIN KERCHA,عين كرشة,04,OUM EL BOUAGHI,أم البواقي,35.9256627,6.6989094
240,AIN BAIDA LAZABI,عين -البيضاء- العزابي,R2,04007,,CITE  LAZABI,0402,AIN BEIDA,عين البيضاء,04,OUM EL BOUAGHI,أم البواقي,35.7933279,7.3815291
1729,DHALAA,الضلعة,R3,04008,,RUE DU 1ER NOVEMBRE,0411,DHALAA,الضلعة,04,OUM EL BOUAGHI,أم البواقي,35.46139,7.5463783
860,OEB ANNASR,ام البواقي -النصر,R3,04009,,CITE AN NASR,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.8779817,7.1239717
3031,SOUK NAAMANE,سوق - نعمان,R2,04010,,RUE NATIONALE NÂ°10,0417,SOUK NAAMANE,سوق نعمان,04,OUM EL BOUAGHI,أم البواقي,35.8965533,6.393855
2986,SIGUS,سيقوس,R2,04011,,OULED-ZAID,0406,SIGUS,سيقوس,04,OUM EL BOUAGHI,أم البواقي,36.1250926,6.7864384
2625,HENCHIR TOUMGHANI,هنشير - تومغني,R2,04012,,HENCHIR-LAATACHE,0413,HANCHIR TOUMGHANI,هنشير تومغاني,04,OUM EL BOUAGHI,أم البواقي,35.9328705,6.7405778
2024,FKIRINA,افكرينة,R2,04013,,ROUTE NATIONALE NÂ°10,0416,F'KIRINA,فكرينة,04,OUM EL BOUAGHI,أم البواقي,35.6668049,7.301798
275,AIN MLILA GOUADJLIA,عين -امليلة -قواجلية,R2,04014,,RUE SOUIKI,0403,AIN M'LILA,عين مليلة,04,OUM EL BOUAGHI,أم البواقي,36.0203883,6.5717483
1417,BERRICHE,بريش,R3,04015,,RUE NATIONALE NÂ°80,0409,BERRICHE,بريش,04,OUM EL BOUAGHI,أم البواقي,35.9183624,7.3773018
282,AIN FAKROUN SATHA,عين - فكرون سطحة,R3,04016,,CITE-SATHA,0425,AIN FAKROUN,عين فكرون,04,OUM EL BOUAGHI,أم البواقي,35.9688665,6.8760234
1261,AIN MLILA BEN MHIDI,عين مليلة بن م,R3,04017,,BOUGHERARA-FEDJOUDJ,0403,AIN M'LILA,عين مليلة,04,OUM EL BOUAGHI,أم البواقي,36.0344983,6.5737183
500,KSAR SBAHI,قصر- الصبيحي,R3,04018,,RUE DU 1ER NOVEMBRE,0422,KSAR SBAHI,قصر الصباحي,04,OUM EL BOUAGHI,أم البواقي,36.0828946,7.2566235
2821,OULED HAMLA,ا ولاد - حملة,R3,04019,,CITE ANNASR,0410,OULED HAMLA,أولاد حملة,04,OUM EL BOUAGHI,أم البواقي,36.0782498,6.4689218
209,AIN BABOUCHE,عين- ببوش,R2,04020,,DUPW Oum El Bouaghi,0408,AIN BABOUCHE,عين بابوش,04,OUM EL BOUAGHI,أم البواقي,35.9435217,7.1857867
1443,BIR CHOUHADA,بئر- الشهداء,R3,04021,,CARREFOUR BEN M'HIDI ROUTE NATINALE NÂ°3,0421,BIR CHOUHADA,بئر الشهداء,04,OUM EL BOUAGHI,أم البواقي,35.8941547,6.2958762
2771,BERRIRICHE,بريريش,R4,04022,,BERRIRICHE,0409,BERRICHE,بريش,04,OUM EL BOUAGHI,أم البواقي,35.8739367,7.374276
911,AIN ZITOUN,عين - الزيتون,R4,04023,,ROUTE DE WILAYA NÂ°9 VERS BATNA NÂ°10,0427,AIN ZITOUN,عين الزيتون,04,OUM EL BOUAGHI,أم البواقي,35.6854919,6.9347518
733,AIN FERHAT,عين- فرحات,R4,04024,,AIN-FERHAT,0418,ZORG,الزرق,04,OUM EL BOUAGHI,أم البواقي,35.7871732,7.4714061
321,BIR AMAR,بئر عمار,R4,04025,,BIR-AMAR,0415,AIN DISS,عين الديس,04,OUM EL BOUAGHI,أم البواقي,36.0323166,7.0001655
1287,BEHAIR CHERGUI,بحير-الشرقي,R4,04026,,BEHAIR-CHERGUI,0404,BEHIR CHERGUI,بحير الشرقي,04,OUM EL BOUAGHI,أم البواقي,35.7939485,7.7198904
1619,BIR ROGAA,بئر- رقعة,R4,04027,,BIR-ROGAA,0409,BERRICHE,بريش,04,OUM EL BOUAGHI,أم البواقي,35.7883946,7.3802907
1466,TOUZELINE,توزلين,R4,04028,,TOUZELINE,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.9349433,6.96515
541,SIDI RGHISS,سيدي- رغيس امزي,R4,04029,,SIDI-R'GHISS,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.9144667,7.0051217
332,BIR KHECHBA,بئر- خشبة,R4,04030,,BIR-KHECHBA,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.8928755,7.1579325
2306,HARMELIA,حرملية,R4,04032,,OULED-GACEM,0429,EL HARMILIA,الحرملية,04,OUM EL BOUAGHI,أم البواقي,35.9248233,6.623425
3086,SOUALHIA,صوالحية,R4,04033,,BIR-TANDJA,0403,AIN M'LILA,عين مليلة,04,OUM EL BOUAGHI,أم البواقي,36.013245,6.600356
3071,BIR TANDJA,بئر - طنجة,R4,04034,,TAXAS,0406,SIGUS,سيقوس,04,OUM EL BOUAGHI,أم البواقي,36.11802,6.8185433
3052,TAXAS,طاقزة,R4,04035,,RUE D'INDEPENDANCED,0406,SIGUS,سيقوس,04,OUM EL BOUAGHI,أم البواقي,36.06856,6.81425
2919,OULED ZAID,اولاد - زايد,R4,04037,,OULED-NACEUR,0403,AIN M'LILA,عين مليلة,04,OUM EL BOUAGHI,أم البواقي,36.0757901,6.5511172
2879,OULED NACEUR,اولاد - ناصر,R4,04038,,OULED-HAMLA,0405,EL AMIRIA,العامرية,04,OUM EL BOUAGHI,أم البواقي,36.1121383,6.8838283
2405,HENCHIR LAATACHE,هنشير لعطش,R4,04039,,HARMELIA,0420,OULED ZOUAI,أولاد زاوي,04,OUM EL BOUAGHI,أم البواقي,35.8414143,6.511436
2196,EL DJAZIA,الجزية,R4,04040,,EL-DJAZIA,0414,EL DJAZIA,الجازية,04,OUM EL BOUAGHI,أم البواقي,35.6646689,7.5091814
1947,OULED GACEM,اولاد- قاسم,R4,04041,,SILA,0428,OULED GACEM,أولاد قاسم,04,OUM EL BOUAGHI,أم البواقي,36.033795,6.6667667
1158,BOUGHERARA EL FEDJOUDJ,بوغرارة- الفجوج,R4,04042,,RUE RADJAI AMMAR,0419,EL FEDJOUDJ BOUGHRARA SAOUDI,الفجوج بوغرارة سعودي,04,OUM EL BOUAGHI,أم البواقي,35.709465,6.820255
582,AIN EL BORDJ,عين البرج,R4,04043,,CITE GOUADJLIA,0405,EL AMIRIA,العامرية,04,OUM EL BOUAGHI,أم البواقي,36.10993,6.9452733
583,EL BELLALA,البلالة,R4,04044,,RAHIA,0407,EL BELALA,البلالة,04,OUM EL BOUAGHI,أم البواقي,35.6637567,7.7889897
377,R HIA,الرحية,R4,04045,,RUE HOUARI-BOUMEDIENNE,0426,RAHIA,الراحية,04,OUM EL BOUAGHI,أم البواقي,35.7635765,7.6442284
2652,BIR OUNES,بئر- وناس,R4,04046,,BIR-OUNES,0402,AIN BEIDA,عين البيضاء,04,OUM EL BOUAGHI,أم البواقي,35.8152248,7.3220496
2322,HENCHIR DOUAMES,هنشير-الدوامس,R4,04047,,HENCHIR-DOUAMES,0423,OUED NINI,وادي نيني,04,OUM EL BOUAGHI,أم البواقي,35.5740123,7.3499788
2927,AIN BAIDA 1ER NOV,عين -البيضاء ا نوفمبر,R2,04048,,RUE DU 1ER NOVEMBRE,0402,AIN BEIDA,عين البيضاء,04,OUM EL BOUAGHI,أم البواقي,35.8046797,7.3923578
799,OEB 18 FEVRIER,ام البواقي 18 ف,R1,04050,,NOUVELLE VILLE MAKOMADAS,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.8748418,7.0948119
3483,AIN BENAYED,عين بن عياد,R4,04051,,AIN BENAYAD,0418,ZORG,الزرق,04,OUM EL BOUAGHI,أم البواقي,35.8090175,7.5365323
3485,GARAA SAIDA,قرعة- سعيدة,R4,04052,,RUE DU 1ER NOVEMBRE 54,0412,AIN KERCHA,عين كرشة,04,OUM EL BOUAGHI,أم البواقي,35.8464453,6.6673365
3486,SILA,سيلة,R4,04053,,GARAA SAIDA,0406,SIGUS,سيقوس,04,OUM EL BOUAGHI,أم البواقي,36.106115,6.7024467
3487,OEB B BOULAID,ام البواقي ب بولعيد,R4,04054,,RUE HOUARI-BOUMEDIENNE CITE 1500 LOGS,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.86697,7.1197433
3489,OEB UNIVERSITE,أم البواقي-الجامعة,R4,04056,,UNIVERSITE LARBI BEN M'HIDI,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.8783466,7.0917062
3481,AIN BAIDA SAIDI DJEMOI,ع البيضاء سعيدي,R3,04057,,CITE SAIDI DJEMOI,0402,AIN BEIDA,عين البيضاء,04,OUM EL BOUAGHI,أم البواقي,35.7891408,7.3924442
3484,MESKIANA BELFETNI,مسكانة بلفتني,R4,04058,,EL-BELLALA,0424,MESKIANA,مسكيانة,04,OUM EL BOUAGHI,أم البواقي,35.622428,7.6579635
3494,AIN MLILA 05 JUILLET,عين مليلة 5 جويلية,R3,04061,,EL AMIRIA,0403,AIN M'LILA,عين مليلة,04,OUM EL BOUAGHI,أم البواقي,36.0386861,6.5607504
3490,AIN BEIDA 20 AOUT,عين البيضاء 20 اوت,R4,04062,,CITE ASKRI CHERIF,0402,AIN BEIDA,عين البيضاء,04,OUM EL BOUAGHI,أم البواقي,35.7909466,7.385198
3495,AIN KERCHA ESSALEM,عين كرشة السلام,R3,04063,,CITE  05 JUILLET,0412,AIN KERCHA,عين كرشة,04,OUM EL BOUAGHI,أم البواقي,35.9250933,6.7035767
3482,AIN FAKROUN BEKHOUCHE AISSA,عين فكرون بكوش-ع,R3,04064,,rue 1er novembre 1954,0425,AIN FAKROUN,عين فكرون,04,OUM EL BOUAGHI,أم البواقي,35.9808955,6.8719097
3491,AIN BEIDA EL KAHINA,عين البيضاء الكاهنة,R3,04065,,CITE EL KAHINA,0402,AIN BEIDA,عين البيضاء,04,OUM EL BOUAGHI,أم البواقي,35.7908946,7.4034634
3780,SIGUS 20 AOUT,سيقوس 20 اوت 1955,R4,04066,,CITE ESSALAM,0406,SIGUS,سيقوس,04,OUM EL BOUAGHI,أم البواقي,36.12182,6.783845
3781,SOUK NAAMANE HOUARI BOUMEDIEN,سوق نعمان هواري -ب,R3,04067,,CITE 20 AOUT 1955,0417,SOUK NAAMANE,سوق نعمان,04,OUM EL BOUAGHI,أم البواقي,35.8925697,6.3885913
3846,AIN FAKROUN AFAK 2,عين-فكرون-أفاق-2,R3,04068,,CITE AFAK2,0425,AIN FAKROUN,عين فكرون,04,OUM EL BOUAGHI,أم البواقي,35.9745799,6.8680477
4010,OEB GARE,أم-البواقي-محطة,R4,04069,,OEB GARE ROUTIERE ,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,35.8622977,7.1139782
4068,OUM EL BOUAGHI EPI 1,أم-البواقي- المكتب -البريدي -المتنقل- 1,R4,04070,,DUPW  OUM EL BOUAGHI,0401,OUM EL BOUAGHI,أم البواقي,04,OUM EL BOUAGHI,أم البواقي,,
4104,MESKIANA 08 MAI 45,مسكيانة 8 ماي 45,R3,04071,,RUE ZAIDI AMOR  CITE 08 MAI 45,0424,MESKIANA,مسكيانة,04,OUM EL BOUAGHI,أم البواقي,35.6249662,7.6607133
5,BATNA RP,باتنة م ر,CE,05000,,CitÃ© des 410 logts ex ECOTEC BATNA,0501,BATNA,باتنة,05,BATNA,باتنة,35.5519126,6.1782881
52,BARIKA POSTE,بريكة,HC,05001,,CENTRE VILLE BARIKA,0542,BARIKA,بريكة,05,BATNA,باتنة,35.3849846,5.3706018
87,AIN TOUTA POSTE,عين التوتة,R1,05002,,ROUTE DE BISKRA,0545,AIN TOUTA,عين التوتة,05,BATNA,باتنة,35.3776252,5.892512
436,BATNA BEN BOULAID,باتنة بن بولعيد,R1,05003,,ALEES BEN BOULAID,0501,BATNA,باتنة,05,BATNA,باتنة,35.5591073,6.1741982
138,NGAOUS POSTE,نقاوس,R1,05004,,CITE ADMINISTRATIF,0509,N'GAOUS,نقاوس,05,BATNA,باتنة,35.5522833,5.6144364
1039,BATNA MEBARKI,باتنة مباركي,R1,05005,,CITE LAMBARKIA,0501,BATNA,باتنة,05,BATNA,باتنة,35.5454855,6.1908356
1228,BATNA 1ER NOV,باتنة أول نوفمبر,R1,05006,,FRERES BOUABSA BATNA,0501,BATNA,باتنة,05,BATNA,باتنة,35.5545038,6.1772796
177,ARRIS,أريس,R1,05007,,PLACE BEN BOULAID,0516,ARRIS,أريس,05,BATNA,باتنة,35.25787,6.3496767
1874,BATNA FRERES KHEZZAR,باتنة الاخوة خزار,R2,05008,,CITE 742 LOGTS,0501,BATNA,باتنة,05,BATNA,باتنة,35.5343807,6.1832682
1237,RAS EL AIOUNE,رأس العيون,R1,05009,,CENTRE VILLE RAS-EL-AIOUN,0551,RAS EL AIOUN,رأس العيون,05,BATNA,باتنة,35.674588,5.6535598
2466,HADJ LAKHDAR,باتنة حاج لخضر,R1,05010,,CITE 800 LOGTS,0501,BATNA,باتنة,05,BATNA,باتنة,35.5461394,6.1616392
189,TAZOULT,تازولت لامباز,R2,05011,,CENTRE VILLE TAZOULT,0508,TAZOULT,تازولت,05,BATNA,باتنة,35.48258,6.257175
1578,BATNA MENAA,منعة,R2,05012,,CENTRE VILLE MENAA,0506,MENAA,منعة,05,BATNA,باتنة,35.1770667,6.0048517
195,MEROUANA POSTE,مروانة,R1,05013,,ROUTE RAS EL AIOUN,0504,MEROUANA,مروانة,05,BATNA,باتنة,35.6342689,5.9060312
276,BATNA ANNASR,باتنة النصر,R2,05014,,CITE AN-NASR,0501,BATNA,باتنة,05,BATNA,باتنة,35.5502502,6.168752
200,REHAL ABDELAZIZ,المعذر,R2,05015,,CENTRE VILLE EL-MADHER,0507,EL MADHER,المعذر,05,BATNA,باتنة,35.6236944,6.3698821
1423,OUED EL MA,واد الماء,R2,05016,,CENTRE VILLE OUED-EL-MA,0533,OUED EL MA,وادي الماء,05,BATNA,باتنة,35.6462455,5.9954895
2284,BATNA EMIR AEK,بانتة الأمير ع- ق-ر,R3,05017,,CITE EMIR ABDELKADER,0501,BATNA,باتنة,05,BATNA,باتنة,35.5601817,6.1823167
2380,BATNA IMADGHASSENE,باتنة امدغاسن,R3,05018,,AEROPORT BATNA,0501,BATNA,باتنة,05,BATNA,باتنة,35.7575855,6.3084746
2705,NGAOUS 5 JUILLET,نقاوس 5 جويلية,R2,05019,,N'GAOUS CENTRE VILLE,0509,N'GAOUS,نقاوس,05,BATNA,باتنة,35.5526134,5.611515
2167,TKOUT,تكوت,R3,05020,,T'KOUT CENTRE,0544,T'KOUT,تكوت,05,BATNA,باتنة,35.137945,6.3084867
2170,BATNA EL BOUSTENE,باتنة البستان,R2,05021,,CITE EL BOUSTENE,0501,BATNA,باتنة,05,BATNA,باتنة,35.5342237,6.1659317
2038,BARIKA LIBERTE,بريكة الحرية,R3,05022,,CITE LIBERTE,0542,BARIKA,بريكة,05,BATNA,باتنة,35.3982233,5.3721183
1094,TIMGAD,تيمقاد,R2,05023,,ROUTE DES RUINESTIMGAD,0550,TIMGAD,تيمقاد,05,BATNA,باتنة,35.4945705,6.4671608
1914,ARRIS MEZOUDJI AMOR,أريس مزوجي أعمر,R3,05024,,CITE MEZOUDJI-AMOR,0516,ARRIS,أريس,05,BATNA,باتنة,35.2544933,6.3524083
1764,BATNA SERIANA,سريانة,R2,05025,,CENTRE VILLE SERIANA,0505,SERIANA,سريانة,05,BATNA,باتنة,35.6923589,6.1853444
1458,MEDINA,مدينة,R3,05026,,MEDINA CENTRE,0530,ICHMOUL,أشمول,05,BATNA,باتنة,35.3085883,6.5100583
1109,SEGGANA,سقانة,R3,05027,,ROUTE DE BARIKA,0529,SEGGANA,سقانة,05,BATNA,باتنة,35.36551,5.5708517
2177,BARIKA BENBAATOUCHE,بريكة بن بعطوش,R2,05028,,CITE 1000 LOGTS,0542,BARIKA,بريكة,05,BATNA,باتنة,35.391831,5.3529018
2391,NGAOUS RAS EL AIN,نقاوس رأس العين,R3,05029,,CITE RAS EL AIN,0509,N'GAOUS,نقاوس,05,BATNA,باتنة,35.5473701,5.6322796
2875,MEROUANA 8 MAI,مروانة 8 ماي 45,R3,05030,,RUE 5 JUILLET,0504,MEROUANA,مروانة,05,BATNA,باتنة,35.6287321,5.9134802
337,AIN YAGOUT,عين ياقوت,R3,05031,,AIN-YAGOUT CENTRE,0522,AIN YAGOUT,عين ياقوت,05,BATNA,باتنة,35.7759383,6.41524
547,AIN DJASSER,عين جاسر,R2,05032,,CENTRE VILLE A. DJASSER,0519,AIN DJASSER,عين جاسر,05,BATNA,باتنة,35.8590295,6.001724
1126,ALI NEMEUR,علي النمر,R3,05033,,CITE ALI-NEMEUR,0546,HIDOUSSA,حيدوسة,05,BATNA,باتنة,35.6086629,5.9349043
2827,MEROUANA H B,مروانة -ه- بومدين,R2,05034,,CITE HOUARI-BOUMEDIENE,0504,MEROUANA,مروانة,05,BATNA,باتنة,35.6230871,5.912413
219,TENIET EL ABED,ثنية العابد,R2,05035,,TENIET-EL-ABED CENTRE,0547,TENIET EL ABED,ثنية العابد,05,BATNA,باتنة,35.25317,6.1980483
2402,OUED TAGA,واد الطاقة,R3,05036,,OUED-TAGA CITE NOUVELLE,0548,OUED TAGA,وادي الطاقة,05,BATNA,باتنة,35.4311416,6.4140386
958,MDOUKAL,أمدوكال,R3,05037,,M'DOUKAL CENTRE,0555,M'DOUKAL,أمدوكال,05,BATNA,باتنة,35.1199504,5.1773326
2193,NOUADER,نوادر,R3,05038,,NOUADER ROUTE MENAA,0552,CHIR,شير,05,BATNA,باتنة,35.22669,6.1304867
961,BATNA CHEMORA,الشمرة,R2,05039,,CHEMMORA CENTRE,0536,CHEMORA,شمرة,05,BATNA,باتنة,35.6681533,6.6442933
964,BATNA KECHIDA,باتنة كشيدة,R3,05040,,BATNA CITE KECHIDA,0501,BATNA,باتنة,05,BATNA,باتنة,35.5614445,6.1568228
1323,BOUZINA,بوزينة,R3,05041,,BOUZINA CENTRE,0535,BOUZINA,بوزينة,05,BATNA,باتنة,35.2644039,6.0992268
2495,ARRIS GRINE BELGAC,أريس قرين بلقاسم,R3,05042,,CITE 1052 LOGTS ARRIS,0516,ARRIS,أريس,05,BATNA,باتنة,35.2577133,6.36809
2071,TIFFELFEL,تيفلفال,R4,05043,,TIFELFEL,0502,GHASSIRA,غسيرة,05,BATNA,باتنة,35.1168417,6.2321933
1328,MCIL,لمسيل,R3,05044,,M'CIL CENTRE,0520,OULED SELLAM,أولاد سلام,05,BATNA,باتنة,35.8258445,5.88252
378,BITAM,بيطام,R3,05045,,ROUTE BISKRA-BITAM,0514,BITAM,بيطام,05,BATNA,باتنة,35.3128417,5.3734717
