id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,category,type_label_fr,type_label_ar,has_virtual_tour,url,slug
14-bcp-16,Pyramide de Lejdar,Pyramide de Lejdar,أضرحة لجدار الجنائزية,14,1402,Medroussa,35.113055,1.212484,exact,source_point,patrimoine,"{""patrimoine"":""819""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,true,https://cartes.patrimoineculturelalgerien.org/fr/node/109,pyramide-de-lejdar
14-bcp-17,Tahert / Tagdemt,Tahert / Tagdemt,تاهرت/ تاقدمت,14,1422,Guertoufa,35.337332,1.229528,exact,source_point,patrimoine,"{""patrimoine"":""1149""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1149,tahert-tagdemt
14-centre-01,Centre des arts et des expositions de Tlemcen,Centre des arts et des expositions de Tlemcen,مركز الفنون و المعارض تلمسان,14,1436,Chehaima,34.91156,1.339969,exact,source_point,patrimoine,"{""patrimoine"":""1019""}",cultural-center,establishment,Centre culturel,مركز ثقافي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1019,centre-des-arts-et-des-expositions-de-tlemcen
14-centre-02,Centre des études khaldouniennes,Centre des études khaldouniennes,مركز الدراسات الخلدونية,14,1401,Tiaret,35.350991,1.309988,exact,source_point,patrimoine,"{""patrimoine"":""772""}",cultural-center,establishment,Centre culturel,مركز ثقافي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/772,centre-des-etudes-khaldouniennes
14-direction-01,Direction de la culture de Tiaret,Direction de la culture de Tiaret,مديرية الثقافة ولاية تيارت,14,1401,Tiaret,35.351395,1.324281,exact,source_point,patrimoine,"{""patrimoine"":""691""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/798,direction-de-la-culture-de-tiaret
14-ecole-01,Annexe des beaux-arts,Annexe des beaux-arts,ملحقة الفنون الجميلة,14,1401,Tiaret,35.3495,1.3132,exact,source_point,patrimoine,"{""patrimoine"":""1174""}",arts-school,establishment,École d'art,مدرسة الفنون,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1174,annexe-des-beaux-arts
14-library-01,Annexe de la bibliothèque de lecture publique Abdli Benali – Mellakou,Annexe de la bibliothèque de lecture publique Abdli Benali – Mellakou,ملحقة مكتبة المطالعة العمومية عبدلي بن علي ملاكو,14,1412,Mellakou,35.259644,1.237173,exact,source_point,patrimoine,"{""patrimoine"":""1195""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1195,annexe-de-la-bibliotheque-de-lecture-publique-abdli-benali-mellakou
14-library-02,Annexe de la bibliothèque de lecture publique Jacques Berque – Frenda,Annexe de la bibliothèque de lecture publique Jacques Berque – Frenda,ملحقة مكتبة المطالعة العمومية جاك بارك - فرندة,14,1427,Frenda,35.059526,1.050486,exact,source_point,patrimoine,"{""patrimoine"":""1188""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1188,annexe-de-la-bibliotheque-de-lecture-publique-jacques-berque-frenda
14-library-03,Annexe de la bibliothèque de lecture publique martyr Ali El Hammami – Medroussa,Annexe de la bibliothèque de lecture publique martyr Ali El Hammami – Medroussa,ملحقة مكتبة المطالعة العمومية – الشهيد علي الحمامي- مدروسة,14,1402,Medroussa,35.177722,1.202056,exact,source_point,patrimoine,"{""patrimoine"":""1193""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1193,annexe-de-la-bibliotheque-de-lecture-publique-martyr-ali-el-hammami-medroussa
14-library-04,Annexe de la bibliothèque de lecture publique martyr Benali Saïd – Dahmouni,Annexe de la bibliothèque de lecture publique martyr Benali Saïd – Dahmouni,ملحقة مكتبة المطالعة العمومية الشهيد بن علي سعيد ـ الدحموني ـ,14,1413,Dahmouni,35.416903,1.472772,exact,source_point,patrimoine,"{""patrimoine"":""1177""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1177,annexe-de-la-bibliotheque-de-lecture-publique-martyr-benali-said-dahmouni
14-library-05,Annexe de la bibliothèque de lecture publique martyr Benamar Mohamed – commune d'Aïn Bouchekif,Annexe de la bibliothèque de lecture publique martyr Benamar Mohamed – commune d'Aïn Bouchekif,ملحقة مكتبة المطالعة العمومية الشهيد بن عمار محمد بلدية عين بوشقيف,14,1403,Ain Bouchekif,35.355449,1.514548,exact,source_point,patrimoine,"{""patrimoine"":""1187""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1187,annexe-de-la-bibliotheque-de-lecture-publique-martyr-benamar-mohamed-commune-d-ain-bouchekif
14-library-06,Annexe de la bibliothèque de lecture publique martyr Djezouli M'hamed – commune de Tousnina,Annexe de la bibliothèque de lecture publique martyr Djezouli M'hamed – commune de Tousnina,ملحقة مكتبة المطالعة العمومية الشهيد: جزولي امحمد بلدية توسنينة,14,1402,Medroussa,35.112675,1.27718,exact,source_point,patrimoine,"{""patrimoine"":""1182""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1182,annexe-de-la-bibliotheque-de-lecture-publique-martyr-djezouli-m-hamed-commune-de-tousnina
14-library-07,Annexe de la bibliothèque de lecture publique martyr Rouan Mohamed – commune d'Aïn El Hadid,Annexe de la bibliothèque de lecture publique martyr Rouan Mohamed – commune d'Aïn El Hadid,"ملحقة مكتبة المطالعة العمومية الشهيد ""روان محمد"" لبلدية عين الحديد",14,1418,Ain El Hadid,35.056965,0.885005,exact,source_point,patrimoine,"{""patrimoine"":""1186""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1186,annexe-de-la-bibliotheque-de-lecture-publique-martyr-rouan-mohamed-commune-d-ain-el-hadid
14-library-08,Annexe de la bibliothèque de lecture publique Menad Abed – commune d'Oued Lili,Annexe de la bibliothèque de lecture publique Menad Abed – commune d'Oued Lili,ملحقة المكتبة المطالعة العمومية مناد عابد بلدية وادي ليلي,14,1433,Oued Lilli,35.512417,1.269417,exact,source_point,patrimoine,"{""patrimoine"":""1198""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1198,annexe-de-la-bibliotheque-de-lecture-publique-menad-abed-commune-d-oued-lili
14-library-09,Annexe de la bibliothèque de lecture publique Moudjahid Demmouche Mohamed – Frenda,Annexe de la bibliothèque de lecture publique Moudjahid Demmouche Mohamed – Frenda,ملحقة مكتبــــة المطــــالعــــة العمـــوميّـــــة المجاهــــــد دمـــوش محمـــد –فـــــرنــــدة-,14,1427,Frenda,35.063251,1.055295,exact,source_point,patrimoine,"{""patrimoine"":""1222""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1222,annexe-de-la-bibliotheque-de-lecture-publique-moudjahid-demmouche-mohamed-frenda
14-library-10,"Bibliotheque Centrale, Tiaret","Bibliotheque Centrale, Tiaret",المكتبة المركزية، تيارت,14,1401,Tiaret,35.382709,1.351061,exact,source_point,patrimoine,"{""patrimoine"":""89""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/89,bibliotheque-centrale-tiaret
14-library-11,Bibliothèque principale de lecture publique Saâd Dahlab,Bibliothèque principale de lecture publique Saâd Dahlab,المكتبة الرئيسية للمطالعة العمومية سعد دحلب,14,1401,Tiaret,35.357241,1.325522,exact,source_point,patrimoine,"{""patrimoine"":""322""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/322,bibliotheque-principale-de-lecture-publique-saad-dahlab
14-moudjahid-01,Musée du Moudjahid,Musée du Moudjahid,متحف المجاهد,14,1401,Tiaret,35.356493,1.325296,exact,source_point,patrimoine,"{""patrimoine"":""404""}",museum-moudjahid,heritage,Musée du Moudjahid,متحف المجاهد,false,https://cartes.patrimoineculturelalgerien.org/ar/node/404,musee-du-moudjahid
15-bcp-01,Abri sous roche Ifri N’Dlal,Abri sous roche Ifri N’Dlal,الملجأ الصخري إفري ندلال,15,1541,Ifigha,36.676981,4.424142,exact,source_point,patrimoine,"{""patrimoine"":""521""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/521,abri-sous-roche-ifri-n-dlal
15-bcp-02,Allées couvertes d’Ait R’houna,Allées couvertes d’Ait R’houna,الممرات المغطاة بآيت رحونة,15,1554,Iflissen,36.901842,4.294372,exact,source_point,patrimoine,"{""patrimoine"":""520""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/520,allees-couvertes-d-ait-r-houna
15-bcp-03,Bordj turc de Tizi-Ouzou,Bordj turc de Tizi-Ouzou,البرج التركي بتيزي وزو,15,1501,Tizi-Ouzou,36.708964,4.047683,exact,source_point,patrimoine,"{""patrimoine"":""525""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/525,bordj-turc-de-tizi-ouzou
15-bcp-04,Centrale hydraulique de Boghni,Centrale hydraulique de Boghni,المحطة الكهرومائية ببوغني,15,1514,Frikat,36.483944,3.964206,exact,source_point,patrimoine,"{""patrimoine"":""527""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/527,centrale-hydraulique-de-boghni
15-bcp-05,Habs El Ksours,Habs El Ksours,حبس القصور,15,1537,Azeffoun,36.894414,4.444064,exact,source_point,patrimoine,"{""patrimoine"":""524""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/524,habs-el-ksours
15-bcp-06,Kedia d'Ethaâloub,Kedia d'Ethaâloub,كدية الثعلوب,28,2840,Souamaa,35.614285,4.600417,exact,source_point,patrimoine,"{""patrimoine"":""602""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/602,kedia-d-ethaaloub
15-bcp-07,Khirbet Errsas,Khirbet Errsas,خربة الرصاص,28,2840,Souamaa,35.552983,4.662736,exact,source_point,patrimoine,"{""patrimoine"":""630""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/630,khirbet-errsas
15-bcp-08,MAISON DU CONGRES DE LA SOUMMAM,MAISON DU CONGRES DE LA SOUMMAM,بيت مؤتمر الصومام,15,1519,Illoula Oumalou,36.550767,4.551578,exact,source_point,patrimoine,"{""patrimoine"":""483""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/483,maison-du-congres-de-la-soummam
15-bcp-09,Maison ou a été dactylographiée la proclamation du 1er novembre,Maison ou a été dactylographiée la proclamation du 1er novembre,البيت الذي رُقن فيه بيان أول نوفمبر,15,1551,Tizi N'tleta,36.55325,4.044328,exact,source_point,patrimoine,"{""patrimoine"":""534""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/534,maison-ou-a-ete-dactylographiee-la-proclamation-du-1er-novembre
15-bcp-10,Maison où a eu le tirage la Proclamation du 1er novembre 1954,Maison où a eu le tirage la Proclamation du 1er novembre 1954,البيت الذي طُبع فيه بيان أول نوفمبر 1954,15,1551,Tizi N'tleta,36.553453,4.043483,exact,source_point,patrimoine,"{""patrimoine"":""533""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/533,maison-ou-a-eu-le-tirage-la-proclamation-du-1er-novembre-1954
15-bcp-11,Mausolée de Taksebt,Mausolée de Taksebt,ضريح تاقصبت,15,1538,Tigzirt,36.897547,4.156072,exact,source_point,patrimoine,"{""patrimoine"":""523""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/523,mausolee-de-taksebt
15-bcp-12,Résidence des Ait Kaci,Résidence des Ait Kaci,مقر آيت قاسي,15,1501,Tizi-Ouzou,36.71785,4.0516,exact,source_point,patrimoine,"{""patrimoine"":""526""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/526,residence-des-ait-kaci
15-bcp-13,Site de Tigzirt,Site de Tigzirt,موقع تيقزيرت الأثري,15,1538,Tigzirt,36.895037,4.123141,exact,source_point,patrimoine,"{""patrimoine"":""200""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,true,https://cartes.patrimoineculturelalgerien.org/fr/node/200,site-de-tigzirt
15-bcp-14,Takhelouith Lalla Fatma N’Soumeur,Takhelouith Lalla Fatma N’Soumeur,تخلويث لالة فاطمة نسومر,15,1517,Iferhounene,36.512456,4.363547,exact,source_point,patrimoine,"{""patrimoine"":""528""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/528,takhelouith-lalla-fatma-n-soumeur
15-bcp-15,Village traditionnel Ait El Kaid,Village traditionnel Ait El Kaid,القرية التقليدية آيت القايد,15,1561,Agouni-Gueghrane,36.514139,4.100506,exact,source_point,patrimoine,"{""patrimoine"":""529""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/529,village-traditionnel-ait-el-kaid
15-bcp-16,Zaouïa Sidi Ali Moussa,Zaouïa Sidi Ali Moussa,زاوية سيدي علي موسى,15,1526,M'kira,36.592194,3.999344,exact,source_point,patrimoine,"{""patrimoine"":""530""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/530,zaouia-sidi-ali-moussa
15-bcp-17,Zaouïa Sidi M’Hamed Ben Abderrahmane,Zaouïa Sidi M’Hamed Ben Abderrahmane,زاوية سيدي امحمد بن عبد الرحمن,15,1514,Frikat,36.493203,3.941647,exact,source_point,patrimoine,"{""patrimoine"":""531""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/531,zaouia-sidi-m-hamed-ben-abderrahmane
15-bcp-18,Zaouïa Sidi Mansour,Zaouïa Sidi Mansour,زاوية سيدي منصور,15,1508,Timizart,36.803997,4.266333,exact,source_point,patrimoine,"{""patrimoine"":""532""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/532,zaouia-sidi-mansour
15-direction-01,Direction de la Culture de la wilaya de Tizi-Ouzou,Direction de la Culture de la wilaya de Tizi-Ouzou,مديرية الثقافة تيزي وزو,15,1501,Tizi-Ouzou,36.712944,4.053722,exact,source_point,patrimoine,"{""patrimoine"":""316""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/229,direction-de-la-culture-de-la-wilaya-de-tizi-ouzou
15-library-01,Bibliothèque principale de lecture publique de Tizi-Ouzou,Bibliothèque principale de lecture publique de Tizi-Ouzou,المكتبة الرئيسية للمطالعة العمومية لتيزي وزو,15,1501,Tizi-Ouzou,36.705371,4.035112,exact,source_point,patrimoine,"{""patrimoine"":""86""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/86,bibliotheque-principale-de-lecture-publique-de-tizi-ouzou
