id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,type_label_fr,type_label_ar,sector,slug
26-eph-06,Etablissement Public Hospitalier Tablat,Etablissement Public Hospitalier Tablat,المؤسسة العمومية الإستشفائية تابلاط,26,2652,Tablat,36.412113,3.3101,approximate,commune_centroid,msp,"{""msp"":""4998""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-tablat
26-epsp-01,Etablissement Public de Santé de Proximité Beni Slimane,Etablissement Public de Santé de Proximité Beni Slimane,المؤسسة العمومية للصحة الجوارية بني سليمان,26,2646,Beni Slimane,36.22703,3.30596,approximate,commune_centroid,msp,"{""msp"":""5001""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-beni-slimane
26-epsp-02,Etablissement Public de Santé de Proximité Berrouaghia,Etablissement Public de Santé de Proximité Berrouaghia,,26,2647,Berrouaghia,36.13516,2.911,approximate,commune_centroid,msp,"{""msp"":""4996""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-berrouaghia
26-epsp-03,Etablissement Public de Santé de Proximité Chahbounia,Etablissement Public de Santé de Proximité Chahbounia,,26,,,,,approximate,none,msp,"{""msp"":""5003""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-chahbounia
26-epsp-04,Etablissement Public de Santé de Proximité Chellalet El Adhaoura,Etablissement Public de Santé de Proximité Chellalet El Adhaoura,,26,,,,,approximate,none,msp,"{""msp"":""5002""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-chellalet-el-adhaoura
26-epsp-05,Etablissement Public de Santé de Proximité Ksar El Boukhari,Etablissement Public de Santé de Proximité Ksar El Boukhari,المؤسسة العمومية للصحة الجوارية قصر البخاري,26,,,,,approximate,none,msp,"{""msp"":""4999""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ksar-el-boukhari
26-epsp-06,Etablissement Public de Santé de Proximité Tablat,Etablissement Public de Santé de Proximité Tablat,المدية – Copyالمؤسسة العمومية للصحة الجوارية تابلاط,26,2652,Tablat,36.412113,3.3101,approximate,commune_centroid,msp,"{""msp"":""5000""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-tablat
26-epsp-07,Etablissement Public de Santé de Proximité Zoubiria Medea,Etablissement Public de Santé de Proximité Zoubiria Medea,المؤسسة العمومية للصحة الجوارية الزوبيرية المدية,26,2634,Zoubiria,36.066667,2.9,approximate,commune_centroid,msp,"{""msp"":""4997""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-zoubiria-medea
26-epsp-08,المؤسسة العمومية للصحة الجوارية البرواقية,,المؤسسة العمومية للصحة الجوارية البرواقية,26,2647,Berrouaghia,36.13516,2.911,approximate,commune_centroid,msp,"{""msp"":""5551""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%a8%d8%b1-4
26-epsp-09,المؤسسة العمومية للصحة الجوارية البرواقية,,المؤسسة العمومية للصحة الجوارية البرواقية,26,2647,Berrouaghia,36.13516,2.911,approximate,commune_centroid,msp,"{""msp"":""4988""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%a8%d8%b1-2
26-epsp-10,المؤسسة العمومية للصحة الجوارية الشهبونية,,المؤسسة العمومية للصحة الجوارية الشهبونية,26,,,,,approximate,none,msp,"{""msp"":""4985""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d9%87
26-epsp-11,المؤسسة العمومية للصحة الجوارية شلالة العذاورة,,المؤسسة العمومية للصحة الجوارية شلالة العذاورة,26,,,,,approximate,none,msp,"{""msp"":""4986""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9-%d8%b4%d9%84%d8%a7%d9%84
27-chu-01,Centre Hospitalo Universitaire Mostaganem,Centre Hospitalo Universitaire Mostaganem,المركز الإستشفائي الجامعي مستغانم,27,2701,Mostaganem,35.924659,0.09,approximate,commune_centroid,msp,"{""msp"":""5035""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-mostaganem
27-ehs-01,Etablissement Hospitalier Spécialisé Gynéco Obstétrique Leila Kheira,Etablissement Hospitalier Spécialisé Gynéco Obstétrique Leila Kheira,المؤسسة الإستشفائية المتخصصة في طب النساء و التوليد لالة خيرة,27,2711,Kheir-Eddine,35.947756,0.17315,approximate,commune_centroid,msp,"{""msp"":""5036""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-gyneco-obstetrique-leila-kheira
27-ehs-02,Etablissement Hospitalier Spécialisé Hoptial Psychiatrique de Mostaganem,Etablissement Hospitalier Spécialisé Hoptial Psychiatrique de Mostaganem,المؤسسة الإستشفائية المتخصصة فى الأمراض العقلية لمستغانم,27,2701,Mostaganem,35.944969,0.09907,exact,osm_point,msp,"{""osm"":""way/314979467"",""msp"":""5033""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-hoptial-psychiatrique-de-mostaganem
27-eph-01,Etablissement Public Hospitalier Achaacha,Etablissement Public Hospitalier Achaacha,المؤسسة العمومية الاستشفائية عشعاشة,27,2717,Achaacha,36.2463,0.63558,approximate,commune_centroid,msp,"{""msp"":""5027""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-achaacha
27-eph-02,Etablissement Public Hospitalier Ain Tedeles,Etablissement Public Hospitalier Ain Tedeles,المؤسسة العمومية الإستشفائية عين تادلس,27,2707,Ain-Tedles,35.9947,0.2949,approximate,commune_centroid,msp,"{""msp"":""5037""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ain-tedeles
27-eph-03,Etablissement Public Hospitalier Boukirat,Etablissement Public Hospitalier Boukirat,المؤسسة العمومية الاستشفائية بوقيراط,27,,,,,approximate,none,msp,"{""msp"":""5024""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-boukirat
27-eph-04,Etablissement Public Hospitalier Mesera,Etablissement Public Hospitalier Mesera,المؤسسة العمومية الاستشفائية مصرة,27,2722,Mesra,35.837222,0.169722,approximate,commune_centroid,msp,"{""msp"":""5025""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-mesera
27-eph-05,Etablissement Public Hospitalier Sidi Ali,Etablissement Public Hospitalier Sidi Ali,المؤسسة العمومية الإستشفائية سيدي علي,27,2712,Sidi Ali,36.096779,0.414874,approximate,commune_centroid,msp,"{""msp"":""5034""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-sidi-ali
27-epsp-01,Etablissement Public de Santé de Proximité Achaacha,Etablissement Public de Santé de Proximité Achaacha,المؤسسة العمومية للصحة الجوارية عشعاشة,27,2717,Achaacha,36.2463,0.63558,approximate,commune_centroid,msp,"{""msp"":""5031""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-achaacha
27-epsp-02,Etablissement Public de Santé de Proximité Ain Tedles,Etablissement Public de Santé de Proximité Ain Tedles,المؤسسة العمومية للصحة الجوارية عين تادلس,27,2707,Ain-Tedles,35.9947,0.2949,approximate,commune_centroid,msp,"{""msp"":""5032""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-tedles
27-epsp-03,Etablissement Public de Santé de Proximité Mesra,Etablissement Public de Santé de Proximité Mesra,المؤسسة العمومية للصحة الجوارية ماسرة,27,2722,Mesra,35.837222,0.169722,approximate,commune_centroid,msp,"{""msp"":""5028""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-mesra
27-epsp-04,Etablissement Public de Santé de Proximité Mostaganem,Etablissement Public de Santé de Proximité Mostaganem,المؤسسة العمومية للصحة الجوارية مستغانم,27,2701,Mostaganem,35.924659,0.09,approximate,commune_centroid,msp,"{""msp"":""5029""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-mostaganem
27-epsp-05,Etablissement Public de Santé de Proximité Sidi Ali,Etablissement Public de Santé de Proximité Sidi Ali,المؤسسة العمومية للصحة الجوارية سيدي علي,27,2712,Sidi Ali,36.096779,0.414874,approximate,commune_centroid,msp,"{""msp"":""5030""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-sidi-ali
27-epsp-06,Etablissement Public de Santé de Proximité Sidi Lakhdar,Etablissement Public de Santé de Proximité Sidi Lakhdar,المؤسسة العمومية للصحة الجوارية سيدي لخضر,27,2716,Sidi-Lakhdar,36.167105,0.438424,exact,osm_point,msp,"{""osm"":""node/4235321199"",""msp"":""5026""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-sidi-lakhdar
28-ehs-01,Etablissement Hospitalier Spécialisé en Gynecologie Obstetrique Msila,Etablissement Hospitalier Spécialisé en Gynecologie Obstetrique Msila,المؤسسة الاستشفائية المتخصصة في طب النساء و التوليد المسيلة,28,2801,M'sila,35.71,4.5472,approximate,commune_centroid,msp,"{""msp"":""5061""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-en-gynecologie-obstetrique-msila
28-ehs-02,Etablissement Hospitalier Spécialisé Ouled Mansour,Etablissement Hospitalier Spécialisé Ouled Mansour,المؤسسة الإستشفائية المتخصصة في طب الأمراض العقلية اولاد منصور,28,2828,Ouled Mansour,35.729444,4.37707,approximate,commune_centroid,msp,"{""msp"":""5052""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-ouled-mansour
28-eph-01,Etablissement Public Hospitalier Ain El Melh,Etablissement Public Hospitalier Ain El Melh,المؤسسة العمومية الاستشفائية عين الملح,28,,,,,approximate,none,msp,"{""msp"":""5060""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ain-el-melh
28-eph-02,Etablissement Public Hospitalier Ben Srour,Etablissement Public Hospitalier Ben Srour,المؤسسة العمومية الاستشفائية بن سرور,28,,,,,approximate,none,msp,"{""msp"":""5053""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ben-srour
28-eph-03,Etablissement Public Hospitalier Bousaada,Etablissement Public Hospitalier Bousaada,المؤسسة العمومية الاستشفائية بوسعادة,28,,,,,approximate,none,msp,"{""msp"":""5065""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-bousaada
28-eph-04,Etablissement Public Hospitalier de Msila,Etablissement Public Hospitalier de Msila,المؤسسة العمومية الاستشفائية المسيلة,28,2801,M'sila,35.71,4.5472,approximate,commune_centroid,msp,"{""msp"":""5063""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-de-msila
28-eph-05,Etablissement Public Hospitalier Magra,Etablissement Public Hospitalier Magra,المؤسسة العمومية الاستشفائي مقرة,28,2811,Magra,35.617778,5.1074,approximate,commune_centroid,msp,"{""msp"":""5056""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-magra
