id,name,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,type,type_label_fr,daira,address,capacity,year,operational,pmr,surface_built_m2,surface_land_m2
01749,Terrains de sports de proximité,15,,IFERHOUNENE,36.52855,4.366249,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,IFERHOUNENE,Iferhounene,,2007,true,false,3044,3044
01750,Terrains de sports de proximité,15,,AGHRIBS,36.822924,4.300698,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AZEFFOUN,Adrar,,2007,true,,3044,3044
01751,Terrains de sports de proximité,15,,DRAA EL MIZAN,36.6186,3.9182,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA EL MIZAN,"Village Qentija Rte de Boumahni Centre, Ain Zaouia",,2012,true,,5210,5210
01752,Terrains de sports de proximité,15,,BOUZEGUENE,36.632765,4.453754,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUZEGUENE,Ighil Tizi n'Boa,,2013,true,false,4657.47,4657.47
01753,Terrains de sports de proximité,15,,TIZI-GHENIF,36.583862,3.775697,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIZI-GHENIF,Complexe Sportif de Proximité tizi ghenif,,2012,true,false,2955.27,2955.27
01754,Terrains de sports de proximité,15,,AIT YAHIA MOUSSA,36.610029,3.850195,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA EL MIZAN,Aire de jeux de football Village Tafoughalt,,2005,true,false,4293.79,4293.79
01755,Terrains de sports de proximité,15,,ILLILTEN,36.512306,4.379444,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,IFERHOUNENE,"Zoobga, Illilten",,2012,true,false,525.85,525.85
01756,Terrains de sports de proximité,15,,ASSI-YOUCEF,36.501221,3.997655,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOGHNI,Assi youcef,,2012,true,,3044,3044
01757,Terrains de sports de proximité,15,,BENI-AISSI,36.660508,4.083311,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BENI DOUALA,Chef lieu(Ecole primaire ),,2012,true,,3044,3044
01758,Terrains de sports de proximité,15,,BOUZEGUENE,36.6181,4.4801,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUZEGUENE,Chef lieu (CEM),,2012,true,false,3044,3044
01759,Terrains de sports de proximité,15,,BOUZEGUENE,36.628597,4.485318,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUZEGUENE,Bouzeguene,,2005,true,,3044,3044
01760,Terrains de sports de proximité,15,,IDJEUR,36.681158,4.544774,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUZEGUENE,Mehage,,2008,true,false,3044,3044
01761,Terrains de sports de proximité,15,,TIZI-RACHED,36.7019,4.152865,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIZI RACHED,Tala n'toulmount Tizi rached,,2012,true,false,800,800
01762,Terrains de sports de proximité,15,,BOUZEGUENE,36.595167,4.494427,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUZEGUENE,Takoucht,,2013,true,false,5081.82,5081.82
01763,Terrains de sports de proximité,15,,FRIKAT,36.513093,3.888535,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA EL MIZAN,Stade de football Frikat,,2012,true,false,5517.27,5517.27
01764,Terrains de sports de proximité,15,,FRIKAT,36.514597,3.887787,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA EL MIZAN,route de Frikat,,2013,true,false,551.49,551.49
01765,Terrains de sports de proximité,15,,OUAGUENOUN,36.749972,4.199614,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUAGUENOUN,Ouaguenoune,,2007,true,false,3044,3044
01766,Terrains de sports de proximité,15,,MAAKOUDA,36.802775,4.023485,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MAKOUDA,village sliha,,2014,true,false,3044,3044
01767,Terrains de sports de proximité,15,,LARBAA NATH IRATHEN,36.63108,4.207307,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LARBAA NATH IRATEN,Maison de jeunes Larba Nath Irathen,,2012,true,false,3044,3044
01768,Terrains de sports de proximité,15,,ASSI-YOUCEF,36.501849,4.012153,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOGHNI,Assi youcef,,2007,true,,3044,3044
01769,Terrains de sports de proximité,15,,ASSI-YOUCEF,36.505901,4.013805,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOGHNI,Assi youcef,,2013,true,,3044,3044
01770,Terrains de sports de proximité,15,,MECHTRAS,36.544053,4.006741,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOGHNI,Mechtras,,2005,true,,3044,3044
01771,Terrains de sports de proximité,15,,TIZI-RACHED,36.704642,4.215423,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIZI RACHED,Tizi rached,,2005,true,false,3044,3044
01772,Terrains de sports de proximité,15,,SOUK-EL-TENINE,36.598622,4.001227,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MAATKAS,Souk el thenine,,2007,true,false,3044,3044
01773,Terrains de sports de proximité,15,,ILLILTEN,36.5008,4.4407,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,IFERHOUNENE,"Tizit , Illilten",,2012,true,false,5450.5,5450.5
01774,Terrains de sports de proximité,15,,BOUNOUH,36.498761,3.935863,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOGHNI,Bounouh chef lieu,,2012,true,,3044,3044
01775,Terrains de sports de proximité,15,,DRAA-BEN-KHEDDA,36.727341,3.964211,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA BEN KHEDDA,EPLF Draa Ben Khedda,,2005,true,false,3044,3044
01776,Terrains de sports de proximité,15,,DRAA-BEN-KHEDDA,36.734302,3.964029,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA BEN KHEDDA,"Ecole primaire Ameur Said , Boulevard KASRI Ahmed",,2012,true,false,3044,3044
01777,Terrains de sports de proximité,15,,ILLILTEN,36.511013,4.42052,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,IFERHOUNENE,"Tizit , Illilten",,2012,true,false,1623.43,1623.43
01778,Terrains de sports de proximité,15,,DRAA-BEN-KHEDDA,36.737409,3.968701,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA BEN KHEDDA,Draa Ben Khedda,,2005,true,false,3044,3044
01779,Terrains de sports de proximité,15,,TIRMITINE,36.682743,3.984909,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA BEN KHEDDA,Tirmitine,,2014,true,false,3044,3044
01780,Terrains de sports de proximité,15,,FRIKAT,36.485144,3.851776,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,DRAA EL MIZAN,village Kalous,,2012,true,false,3548.12,3548.12
01781,Terrains de sports de proximité,15,,ABI-YOUCEF,36.526929,4.346406,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN EL HAMMAM,Abi youcef,,2007,true,,3044,3044
01782,Terrains de sports de proximité,15,,TIGZIRT,36.880442,4.135927,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIGZIRT,tigzirt,,2007,true,false,3044,3044
01783,Terrains de sports de proximité,15,,TIGZIRT,36.885393,4.127569,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIGZIRT,tigzirt,,2012,true,false,3044,3044
01784,Terrains de sports de proximité,15,,AIT CHAFAA,36.876448,4.521951,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AZEFFOUN,Ait chafaa,,2007,true,false,6049.69,6049.69
01785,Terrains de sports de proximité,15,,BOGHNI,36.501504,3.969715,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOGHNI,Ecole primaire Beni Kouffi,,2013,true,false,3044,3044
01786,Terrains de sports de proximité,15,,IFERHOUNENE,36.534528,4.370455,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,IFERHOUNENE,Maison de jeunes Iferhounene,,2012,true,false,918.31,918.31
01787,Terrains de sports de proximité,15,,MAAKOUDA,36.805239,4.024703,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MAKOUDA,village attouche,,2013,true,false,3044,3044
01788,Terrains de sports de proximité,15,,MAAKOUDA,36.823023,4.07437,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MAKOUDA,village semghoun,,2014,true,false,3044,3044
01789,Terrains de sports de proximité,15,,LARBAA NATH IRATHEN,36.639366,4.203955,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,LARBAA NATH IRATEN,salle OMS Larbaa Nath irathen,,2012,true,false,3044,3044
01790,Terrains de sports de proximité,15,,BOUDJIMA,36.809945,4.169097,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,MAKOUDA,Imsalitene,,2012,true,false,3044,3044
01791,Terrains de sports de proximité,15,,FRIHA,36.778284,4.299699,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AZAZGA,foyer de jeunes el madjen,,2005,true,,3044,3044
01792,Terrains de sports de proximité,15,,FRIHA,36.730179,4.264048,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AZAZGA,Kahra,,2005,true,,3044,3044
01793,Terrains de sports de proximité,15,,M'KIRA,36.633379,3.767191,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIZI-GHENIF,"Imaadene, M'Kira",,2012,true,false,2261,2261
01794,Terrains de sports de proximité,15,,AKBIL,36.486964,4.28379,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN EL HAMMAM,Akbil,,2007,true,false,3044,3044
01795,Terrains de sports de proximité,15,,IBOUDRARENE,36.513402,4.260277,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BENNI YENNI,Ighil Bouamas,,2007,true,false,3044,3044
01796,Terrains de sports de proximité,15,,AKBIL,36.500394,4.301003,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN EL HAMMAM,"Collège Laanasar, Route d'Akbil, Akbil",,2013,true,false,197.9,197.9
01797,Terrains de sports de proximité,15,,TIZI OUZOU,36.711895,4.048856,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIZI OUZOU,"Tizi Ouzou (Cité eucalyptus ""marché"")",,2013,true,,3044,3044
01798,Terrains de sports de proximité,15,,AIT-YAHIA,36.602316,4.363074,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN EL HAMMAM,Ait yahia,,2013,true,,3044,3044
01799,Terrains de sports de proximité,15,,BENI ZMENZER,36.647988,4.04678,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BENI DOUALA,foyer de jeunes ait ouanache,,2012,true,,3044,3044
01800,Terrains de sports de proximité,15,,AIT-MAHMOUD,36.608409,4.108212,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BENI DOUALA,Taguemount azouz,,2013,true,,3044,3044
01801,Terrains de sports de proximité de tizi ouzou,15,,TIZI OUZOU,36.708472,4.072172,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIZI OUZOU,"Tizi Ouzou (Habitat ""Police"")",,2013,true,,3044,3044
01802,Terrains de sports de proximité de tizi ouzou,15,,TIZI OUZOU,36.706019,4.03709,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,TIZI OUZOU,"Rue Outaleb Amar, Tizi Ouzou",,2005,true,,3044,3044
